TBL_NM,PRD_DE,TBL_ID,ITM_NM,ITM_NM_ENG,ITM_ID,UNIT_NM,ORG_ID,UNIT_NM_ENG,C1_OBJ_NM,C1_OBJ_NM_ENG,DT,PRD_SE,C1,C1_NM,C1_NM_ENG,LST_CHN_DE
생산자물가지수(품목별),202405,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,118.75,M,13102134764ACC_CD.10121202AA,돼지고기,Pork,2024-07-30
생산자물가지수(품목별),202406,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,133.53,M,13102134764ACC_CD.10121202AA,돼지고기,Pork,2024-07-30
생산자물가지수(품목별),202405,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,150.87,M,13102134764ACC_CD.10121301AA,닭고기,Chicken,2024-07-30
생산자물가지수(품목별),202406,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,146.39,M,13102134764ACC_CD.10121301AA,닭고기,Chicken,2024-07-30
생산자물가지수(품목별),202405,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,93.28,M,13102134764ACC_CD.10121302AA,오리고기,Duck,2024-07-30
생산자물가지수(품목별),202406,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,84.63,M,13102134764ACC_CD.10121302AA,오리고기,Duck,2024-07-30
생산자물가지수(품목별),202405,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,148.17,M,13102134764ACC_CD.10122101AA,달걀,Egg,2024-07-30
생산자물가지수(품목별),202406,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,148.86,M,13102134764ACC_CD.10122101AA,달걀,Egg,2024-07-30
생산자물가지수(품목별),202405,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,123.37,M,13102134764ACC_CD.10122102AA,벌꿀,Honey,2024-07-30
생산자물가지수(품목별),202406,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,123.37,M,13102134764ACC_CD.10122102AA,벌꿀,Honey,2024-07-30
생산자물가지수(품목별),202405,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,105.69,M,13102134764ACC_CD.10131101AA,원목,Log,2024-07-30
생산자물가지수(품목별),202406,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,105.69,M,13102134764ACC_CD.10131101AA,원목,Log,2024-07-30
생산자물가지수(품목별),202405,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,139.42,M,13102134764ACC_CD.10131201AA,산나물,Wild edible greens,2024-07-30
생산자물가지수(품목별),202406,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,101.57,M,13102134764ACC_CD.10131201AA,산나물,Wild edible greens,2024-07-30
생산자물가지수(품목별),202405,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,126.05,M,13102134764ACC_CD.10131202AA,밤,Chestnut,2024-07-30
생산자물가지수(품목별),202406,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,126.05,M,13102134764ACC_CD.10131202AA,밤,Chestnut,2024-07-30
생산자물가지수(품목별),202405,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,52.91,M,13102134764ACC_CD.10141101AA,가자미,Flounder,2024-07-30
생산자물가지수(품목별),202406,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,101.72,M,13102134764ACC_CD.10141101AA,가자미,Flounder,2024-07-30
생산자물가지수(품목별),202405,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,127.34,M,13102134764ACC_CD.10141102AA,넙치,Flat fish,2024-07-30
생산자물가지수(품목별),202406,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,141.88,M,13102134764ACC_CD.10141102AA,넙치,Flat fish,2024-07-30
생산자물가지수(품목별),202405,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,78.26,M,13102134764ACC_CD.10141103AA,조기,Corvenia,2024-07-30
생산자물가지수(품목별),202406,DT_404Y016,생산자물가지수(품목별),Producer Price Indices  (Item Groups),13103134764999,2020＝100,301,2020＝100,계정코드별,Selection of Items,64.84,M,13102134764ACC_CD.10141103AA,조기,Corvenia,2024-07-30
